Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,Congruency,Practice
127,1730685016179,"04/11/2024, 01:50:16",1730685015949,1,"04/11/2024, 02:50:15",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,110,47,1,Screen 1,fixation,fixation,500,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
128,1730685017051,"04/11/2024, 01:50:17",1730685016824,1,"04/11/2024, 02:50:16",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,110,47,2,Screen 2,buttona,response_keyboard,867.5,,,red,1,1,,,,,,1,Trials,REDred.jpg,red,1,0
129,1730685017544,"04/11/2024, 01:50:17",1730685017316,1,"04/11/2024, 02:50:17",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,72,48,1,Screen 1,fixation,fixation,500.59999999999127,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
130,1730685018137,"04/11/2024, 01:50:18",1730685017916,1,"04/11/2024, 02:50:17",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,72,48,2,Screen 2,buttona,response_keyboard,592.5999999642372,,,red,1,1,,,,,,1,Trials,REDred.jpg,red,1,0
131,1730685018617,"04/11/2024, 01:50:18",1730685018399,1,"04/11/2024, 02:50:18",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,38,49,1,Screen 1,fixation,fixation,499.79999999998836,,,,0,,,,,,,1,Trials,GREENyellow.jpg,green,0,0
132,1730685019847,"04/11/2024, 01:50:19",1730685019610,1,"04/11/2024, 02:50:19",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,38,49,2,Screen 2,buttonb,response_keyboard,1203.3999999761581,,,green,1,1,,,,,,1,Trials,GREENyellow.jpg,green,0,0
133,1730685020328,"04/11/2024, 01:50:20",1730685020099,1,"04/11/2024, 02:50:20",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,32,50,1,Screen 1,fixation,fixation,500.1999999999971,,,,0,,,,,,,1,Trials,GREENred.jpg,green,0,0
134,1730685020985,"04/11/2024, 01:50:20",1730685020762,1,"04/11/2024, 02:50:20",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,32,50,2,Screen 2,buttonb,response_keyboard,656.3999999761581,,,green,1,1,,,,,,1,Trials,GREENred.jpg,green,0,0
135,1730685021469,"04/11/2024, 01:50:21",1730685021250,1,"04/11/2024, 02:50:21",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,54,51,1,Screen 1,fixation,fixation,499.5,,,,0,,,,,,,1,Trials,REDyellow.jpg,red,0,0
136,1730685022318,"04/11/2024, 01:50:22",1730685022098,1,"04/11/2024, 02:50:22",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,54,51,2,Screen 2,buttona,response_keyboard,841.1999999880791,,,red,1,1,,,,,,1,Trials,REDyellow.jpg,red,0,0
137,1730685022806,"04/11/2024, 01:50:22",1730685022583,1,"04/11/2024, 02:50:22",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,82,52,1,Screen 1,fixation,fixation,499.40000000000873,,,,0,,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
138,1730685023938,"04/11/2024, 01:50:23",1730685023712,1,"04/11/2024, 02:50:23",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,82,52,2,Screen 2,buttonb,response_keyboard,1122.3999999761581,,,blue,1,1,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
139,1730685024421,"04/11/2024, 01:50:24",1730685024199,1,"04/11/2024, 02:50:24",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,79,53,1,Screen 1,fixation,fixation,499.1000000000058,,,,0,,,,,,,1,Trials,REDyellow.jpg,red,0,0
140,1730685025720,"04/11/2024, 01:50:25",1730685025495,1,"04/11/2024, 02:50:25",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,79,53,2,Screen 2,buttona,response_keyboard,1288.9000000357628,,,red,1,1,,,,,,1,Trials,REDyellow.jpg,red,0,0
141,1730685026204,"04/11/2024, 01:50:26",1730685025982,1,"04/11/2024, 02:50:25",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,53,54,1,Screen 1,fixation,fixation,500.90000000000873,,,,0,,,,,,,1,Trials,BLUEyellow.jpg,blue,0,0
142,1730685028063,"04/11/2024, 01:50:28",1730685027839,1,"04/11/2024, 02:50:27",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,53,54,2,Screen 2,buttonb,response_keyboard,1850.300000011921,,,blue,1,1,,,,,,1,Trials,BLUEyellow.jpg,blue,0,0
143,1730685028559,"04/11/2024, 01:50:28",1730685028332,1,"04/11/2024, 02:50:28",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,116,55,1,Screen 1,fixation,fixation,498.8999999999942,,,,0,,,,,,,1,Trials,GREENgreen.jpg,green,1,0
144,1730685029293,"04/11/2024, 01:50:29",1730685029072,1,"04/11/2024, 02:50:29",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,116,55,2,Screen 2,buttonb,response_keyboard,732.8999999761581,,,green,1,1,,,,,,1,Trials,GREENgreen.jpg,green,1,0
145,1730685029787,"04/11/2024, 01:50:29",1730685029565,1,"04/11/2024, 02:50:29",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,24,56,1,Screen 1,fixation,fixation,499.8999999999942,,,,0,,,,,,,1,Trials,YELLOWblue.jpg,yellow,0,0
146,1730685030554,"04/11/2024, 01:50:30",1730685030332,1,"04/11/2024, 02:50:30",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,24,56,2,Screen 2,buttona,response_keyboard,759.3999999761581,,,yellow,1,1,,,,,,1,Trials,YELLOWblue.jpg,yellow,0,0
147,1730685031045,"04/11/2024, 01:50:31",1730685030815,1,"04/11/2024, 02:50:30",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,87,57,1,Screen 1,fixation,fixation,500.29999999998836,,,,0,,,,,,,1,Trials,REDblue.jpg,red,0,0
148,1730685032032,"04/11/2024, 01:50:32",1730685031815,1,"04/11/2024, 02:50:31",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,87,57,2,Screen 2,buttona,response_keyboard,992.8999999761581,,,red,1,1,,,,,,1,Trials,REDblue.jpg,red,0,0
149,1730685032523,"04/11/2024, 01:50:32",1730685032299,1,"04/11/2024, 02:50:32",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,85,58,1,Screen 1,fixation,fixation,501,,,,0,,,,,,,1,Trials,GREENblue.jpg,green,1,0
150,1730685033462,"04/11/2024, 01:50:33",1730685033243,1,"04/11/2024, 02:50:33",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,85,58,2,Screen 2,buttonb,response_keyboard,937.6000000238419,,,green,1,1,,,,,,1,Trials,GREENblue.jpg,green,1,0
151,1730685033962,"04/11/2024, 01:50:33",1730685033733,1,"04/11/2024, 02:50:33",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,30,59,1,Screen 1,fixation,fixation,499.5999999999767,,,,0,,,,,,,1,Trials,GREENyellow.jpg,green,0,0
152,1730685034537,"04/11/2024, 01:50:34",1730685034313,1,"04/11/2024, 02:50:34",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,30,59,2,Screen 2,buttonb,response_keyboard,572.8999999761581,,,green,1,1,,,,,,1,Trials,GREENyellow.jpg,green,0,0
153,1730685035021,"04/11/2024, 01:50:35",1730685034799,1,"04/11/2024, 02:50:34",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,42,60,1,Screen 1,fixation,fixation,500.79999999998836,,,,0,,,,,,,1,Trials,BLUEred.jpg,blue,0,0
154,1730685035591,"04/11/2024, 01:50:35",1730685035362,1,"04/11/2024, 02:50:35",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,42,60,2,Screen 2,buttonb,response_keyboard,556.8999999761581,,,blue,1,1,,,,,,1,Trials,BLUEred.jpg,blue,0,0
155,1730685036077,"04/11/2024, 01:50:36",1730685035849,1,"04/11/2024, 02:50:35",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,100,61,1,Screen 1,fixation,fixation,500,,,,0,,,,,,,1,Trials,BLUEred.jpg,blue,0,0
156,1730685036614,"04/11/2024, 01:50:36",1730685036386,1,"04/11/2024, 02:50:36",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,100,61,2,Screen 2,buttonb,response_keyboard,529.8999999761581,,,blue,1,1,,,,,,1,Trials,BLUEred.jpg,blue,0,0
157,1730685037107,"04/11/2024, 01:50:37",1730685036882,1,"04/11/2024, 02:50:36",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,43,62,1,Screen 1,fixation,fixation,500.5,,,,0,,,,,,,1,Trials,BLUEgreen.jpg,blue,0,0
158,1730685038019,"04/11/2024, 01:50:38",1730685037789,1,"04/11/2024, 02:50:37",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,43,62,2,Screen 2,buttonb,response_keyboard,899.8000000119209,,,blue,1,1,,,,,,1,Trials,BLUEgreen.jpg,blue,0,0
159,1730685038512,"04/11/2024, 01:50:38",1730685038282,1,"04/11/2024, 02:50:38",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,55,63,1,Screen 1,fixation,fixation,499.5,,,,0,,,,,,,1,Trials,REDyellow.jpg,red,0,0
160,1730685039398,"04/11/2024, 01:50:39",1730685039169,1,"04/11/2024, 02:50:39",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,55,63,2,Screen 2,buttona,response_keyboard,878.8000000119209,,,red,1,1,,,,,,1,Trials,REDyellow.jpg,red,0,0
161,1730685039883,"04/11/2024, 01:50:39",1730685039665,1,"04/11/2024, 02:50:39",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,104,64,1,Screen 1,fixation,fixation,500,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
162,1730685040430,"04/11/2024, 01:50:40",1730685040204,1,"04/11/2024, 02:50:40",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,104,64,2,Screen 2,buttona,response_keyboard,531,,,red,1,1,,,,,,1,Trials,REDred.jpg,red,1,0
163,1730685040919,"04/11/2024, 01:50:40",1730685040697,1,"04/11/2024, 02:50:40",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,92,65,1,Screen 1,fixation,fixation,499.80000000001746,,,,0,,,,,,,1,Trials,REDyellow.jpg,red,0,0
164,1730685041507,"04/11/2024, 01:50:41",1730685041285,1,"04/11/2024, 02:50:41",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,92,65,2,Screen 2,buttona,response_keyboard,580.4000000357628,,,red,1,1,,,,,,1,Trials,REDyellow.jpg,red,0,0
165,1730685042001,"04/11/2024, 01:50:42",1730685041781,1,"04/11/2024, 02:50:41",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,28,66,1,Screen 1,fixation,fixation,500.29999999998836,,,,0,,,,,,,1,Trials,YELLOWblue.jpg,yellow,0,0
166,1730685042660,"04/11/2024, 01:50:42",1730685042438,1,"04/11/2024, 02:50:42",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,28,66,2,Screen 2,buttona,response_keyboard,651.6000000238419,,,yellow,1,1,,,,,,1,Trials,YELLOWblue.jpg,yellow,0,0
167,1730685043149,"04/11/2024, 01:50:43",1730685042931,1,"04/11/2024, 02:50:42",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,102,67,1,Screen 1,fixation,fixation,501,,,,0,,,,,,,1,Trials,GREENgreen.jpg,green,1,0
168,1730685044791,"04/11/2024, 01:50:44",1730685044565,1,"04/11/2024, 02:50:44",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,102,67,2,Screen 2,buttonb,response_keyboard,1629.4000000357628,,,green,1,1,,,,,,1,Trials,GREENgreen.jpg,green,1,0
169,1730685045270,"04/11/2024, 01:50:45",1730685045048,1,"04/11/2024, 02:50:45",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,26,68,1,Screen 1,fixation,fixation,500.6000000000058,,,,0,,,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
170,1730685046292,"04/11/2024, 01:50:46",1730685046061,1,"04/11/2024, 02:50:46",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,26,68,2,Screen 2,buttona,response_keyboard,1005.3000000119209,,,yellow,1,1,,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
171,1730685046774,"04/11/2024, 01:50:46",1730685046548,1,"04/11/2024, 02:50:46",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,68,69,1,Screen 1,fixation,fixation,499.70000000001164,,,,0,,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
172,1730685047500,"04/11/2024, 01:50:47",1730685047268,1,"04/11/2024, 02:50:47",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,68,69,2,Screen 2,buttonb,response_keyboard,713.5,,,blue,1,1,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
173,1730685047988,"04/11/2024, 01:50:47",1730685047765,1,"04/11/2024, 02:50:47",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,66,70,1,Screen 1,fixation,fixation,499.69999999998254,,,,0,,,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
174,1730685048688,"04/11/2024, 01:50:48",1730685048470,1,"04/11/2024, 02:50:48",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,66,70,2,Screen 2,buttona,response_keyboard,697.8999999761581,,,yellow,1,1,,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
175,1730685049185,"04/11/2024, 01:50:49",1730685048965,1,"04/11/2024, 02:50:48",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,80,71,1,Screen 1,fixation,fixation,500.79999999998836,,,,0,,,,,,,1,Trials,BLUEred.jpg,blue,0,0
176,1730685050106,"04/11/2024, 01:50:50",1730685049877,1,"04/11/2024, 02:50:49",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,80,71,2,Screen 2,buttonb,response_keyboard,905.3000000119209,,,blue,1,1,,,,,,1,Trials,BLUEred.jpg,blue,0,0
177,1730685050596,"04/11/2024, 01:50:50",1730685050365,1,"04/11/2024, 02:50:50",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,99,72,1,Screen 1,fixation,fixation,500,,,,0,,,,,,,1,Trials,REDblue.jpg,red,0,0
178,1730685051392,"04/11/2024, 01:50:51",1730685051164,1,"04/11/2024, 02:50:51",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,99,72,2,Screen 2,buttona,response_keyboard,792.1999999880791,,,red,1,1,,,,,,1,Trials,REDblue.jpg,red,0,0
179,1730685051878,"04/11/2024, 01:50:51",1730685051648,1,"04/11/2024, 02:50:51",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,33,73,1,Screen 1,fixation,fixation,499.8999999999942,,,,0,,,,,,,1,Trials,GREENgreen.jpg,green,1,0
180,1730685052807,"04/11/2024, 01:50:52",1730685052579,1,"04/11/2024, 02:50:52",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,33,73,2,Screen 2,buttonb,response_keyboard,924.3999999761581,,,green,1,1,,,,,,1,Trials,GREENgreen.jpg,green,1,0
181,1730685053276,"04/11/2024, 01:50:53",1730685053064,1,"04/11/2024, 02:50:53",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,34,74,1,Screen 1,fixation,fixation,499.8999999999942,,,,0,,,,,,,1,Trials,GREENyellow.jpg,green,0,0
182,1730685053857,"04/11/2024, 01:50:53",1730685053635,1,"04/11/2024, 02:50:53",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,34,74,2,Screen 2,buttonb,response_keyboard,565.1999999880791,,,green,1,1,,,,,,1,Trials,GREENyellow.jpg,green,0,0
183,1730685054345,"04/11/2024, 01:50:54",1730685054131,1,"04/11/2024, 02:50:54",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,70,75,1,Screen 1,fixation,fixation,500.0999999999767,,,,0,,,,,,,1,Trials,BLUEblue.jpg,blue,0,0
184,1730685055174,"04/11/2024, 01:50:55",1730685054945,1,"04/11/2024, 02:50:54",171473,3,task-l8uv,,41082891,dbrb5,10667585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x900,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,70,75,2,Screen 2,buttonb,response_keyboard,807.0999999642372,,,blue,1,1,,,,,,1,Trials,BLUEblue.jpg,blue,0,0
